original_id,dataset,length_bucket,word_count,sentence,system,model_version,run_index,corrected,error,timestamp
bea19_520,bea19,short,4,Dear sir Dimara .,claude,claude-sonnet-4-6,2,Dear Sir Dimara.,,2026-06-23T16:42:04.526084
bea19_520,bea19,short,4,Dear sir Dimara .,claude,claude-sonnet-4-6,3,Dear Sir Dimara.,,2026-06-23T16:42:06.345240
bea19_1234,bea19,short,3,Íñigo Ojeda .,claude,claude-sonnet-4-6,1,Íñigo Ojeda.,,2026-06-23T16:42:08.133329
bea19_1234,bea19,short,3,Íñigo Ojeda .,claude,claude-sonnet-4-6,2,Íñigo Ojeda.,,2026-06-23T16:42:10.264453
bea19_1234,bea19,short,3,Íñigo Ojeda .,claude,claude-sonnet-4-6,3,Íñigo Ojeda.,,2026-06-23T16:42:12.111846
bea19_2937,bea19,short,9,"solution "" and blended learning is the future .",claude,claude-sonnet-4-6,1,Blended learning is the future.,,2026-06-23T16:42:14.177520
bea19_2937,bea19,short,9,"solution "" and blended learning is the future .",claude,claude-sonnet-4-6,2,Blended learning is the future.,,2026-06-23T16:42:19.513401
bea19_2937,bea19,short,9,"solution "" and blended learning is the future .",claude,claude-sonnet-4-6,3,Blended learning is the future.,,2026-06-23T16:42:21.611720
bea19_1283,bea19,short,13,I asked myself many times what is the aim of our life ?,claude,claude-sonnet-4-6,1,I asked myself many times what the aim of our life is.,,2026-06-23T16:42:24.681530
bea19_1283,bea19,short,13,I asked myself many times what is the aim of our life ?,claude,claude-sonnet-4-6,2,I asked myself many times what the aim of our life is.,,2026-06-23T16:42:27.149583
bea19_1283,bea19,short,13,I asked myself many times what is the aim of our life ?,claude,claude-sonnet-4-6,3,I asked myself many times what the aim of our life is.,,2026-06-23T16:42:29.047424
bea19_3748,bea19,short,9,Mine is not the only experience like this .,claude,claude-sonnet-4-6,1,Mine is not the only experience like this.,,2026-06-23T16:42:31.435524
bea19_3748,bea19,short,9,Mine is not the only experience like this .,claude,claude-sonnet-4-6,2,Mine is not the only experience like this.,,2026-06-23T16:42:33.292977
bea19_3748,bea19,short,9,Mine is not the only experience like this .,claude,claude-sonnet-4-6,3,Mine is not the only experience like this.,,2026-06-23T16:42:35.420704
bea19_2815,bea19,short,2,Yours Agnieszka,claude,claude-sonnet-4-6,1,"Yours, Agnieszka",,2026-06-23T16:42:37.349826
bea19_2815,bea19,short,2,Yours Agnieszka,claude,claude-sonnet-4-6,2,"Yours, Agnieszka",,2026-06-23T16:42:39.180126
bea19_2815,bea19,short,2,Yours Agnieszka,claude,claude-sonnet-4-6,3,"Yours, Agnieszka",,2026-06-23T16:42:41.173898
bea19_3553,bea19,short,11,"If this is so , they should also work better .",claude,claude-sonnet-4-6,1,"If this is so, they should also work better.",,2026-06-23T16:42:46.370064
bea19_3553,bea19,short,11,"If this is so , they should also work better .",claude,claude-sonnet-4-6,2,"If this is so, they should also work better.",,2026-06-23T16:42:48.668521
bea19_3553,bea19,short,11,"If this is so , they should also work better .",claude,claude-sonnet-4-6,3,"If this is so, they should also work better.",,2026-06-23T16:42:50.627575
bea19_1755,bea19,short,11,My job was checking songs list which singers would perform .,claude,claude-sonnet-4-6,1,My job was checking the list of songs which singers would perform.,,2026-06-23T16:42:52.934700
bea19_1755,bea19,short,11,My job was checking songs list which singers would perform .,claude,claude-sonnet-4-6,2,My job was checking the list of songs which singers would perform.,,2026-06-23T16:42:54.960348
bea19_1755,bea19,short,11,My job was checking songs list which singers would perform .,claude,claude-sonnet-4-6,3,My job was checking the list of songs which singers would perform.,,2026-06-23T16:42:59.467330
bea19_1817,bea19,short,9,It is hard to compete with the Internet .,claude,claude-sonnet-4-6,1,It is hard to compete with the Internet.,,2026-06-23T16:43:01.212222
bea19_1817,bea19,short,9,It is hard to compete with the Internet .,claude,claude-sonnet-4-6,2,It is hard to compete with the Internet.,,2026-06-23T16:43:05.876341
bea19_1817,bea19,short,9,It is hard to compete with the Internet .,claude,claude-sonnet-4-6,3,It is hard to compete with the Internet.,,2026-06-23T16:43:07.633139
bea19_2951,bea19,short,13,That 's the most important point if you want to play handball .,claude,claude-sonnet-4-6,1,That's the most important point if you want to play handball.,,2026-06-23T16:43:09.510756
bea19_2951,bea19,short,13,That 's the most important point if you want to play handball .,claude,claude-sonnet-4-6,2,That's the most important point if you want to play handball.,,2026-06-23T16:43:11.595185
bea19_2951,bea19,short,13,That 's the most important point if you want to play handball .,claude,claude-sonnet-4-6,3,That's the most important point if you want to play handball.,,2026-06-23T16:43:14.030846
bea19_720,bea19,short,9,l wish you will have a impressed time .,claude,claude-sonnet-4-6,1,I wish you will have an impressed time.,,2026-06-23T16:43:16.458919
bea19_720,bea19,short,9,l wish you will have a impressed time .,claude,claude-sonnet-4-6,2,I wish you will have an impressive time.,,2026-06-23T16:43:18.278238
bea19_720,bea19,short,9,l wish you will have a impressed time .,claude,claude-sonnet-4-6,3,I wish you will have an impressed time.,,2026-06-23T16:43:20.171481
bea19_365,bea19,short,11,"I 'm your employee , to serve on your company .",claude,claude-sonnet-4-6,1,"I'm your employee, to serve in your company.",,2026-06-23T16:43:21.917391
bea19_365,bea19,short,11,"I 'm your employee , to serve on your company .",claude,claude-sonnet-4-6,2,"I'm your employee, to serve in your company.",,2026-06-23T16:43:23.715556
bea19_365,bea19,short,11,"I 'm your employee , to serve on your company .",claude,claude-sonnet-4-6,3,"I'm your employee, to serve in your company.",,2026-06-23T16:43:25.879806
bea19_1747,bea19,short,9,I got a lot of experience from them .,claude,claude-sonnet-4-6,1,I gained a lot of experience from them.,,2026-06-23T16:43:27.696206
bea19_1747,bea19,short,9,I got a lot of experience from them .,claude,claude-sonnet-4-6,2,I gained a lot of experience from them.,,2026-06-23T16:43:29.656531
bea19_1747,bea19,short,9,I got a lot of experience from them .,claude,claude-sonnet-4-6,3,I gained a lot of experience from them.,,2026-06-23T16:43:31.537319
bea19_1717,bea19,short,5,Are you okay'I asked .,claude,claude-sonnet-4-6,1,"""Are you okay?"" I asked.",,2026-06-23T16:43:33.762518
bea19_1717,bea19,short,5,Are you okay'I asked .,claude,claude-sonnet-4-6,2,"""Are you okay?"" I asked.",,2026-06-23T16:43:35.600066
bea19_1717,bea19,short,5,Are you okay'I asked .,claude,claude-sonnet-4-6,3,"""Are you okay?"" I asked.",,2026-06-23T16:43:37.596434
bea19_2688,bea19,short,11,That 's how I see a home of the future .,claude,claude-sonnet-4-6,1,That's how I see a home of the future.,,2026-06-23T16:43:39.606171
bea19_2688,bea19,short,11,That 's how I see a home of the future .,claude,claude-sonnet-4-6,2,That's how I see a home of the future.,,2026-06-23T16:43:41.456303
bea19_2688,bea19,short,11,That 's how I see a home of the future .,claude,claude-sonnet-4-6,3,That's how I see a home of the future.,,2026-06-23T16:43:43.538497
bea19_1252,bea19,short,11,"Second , the teachers were really good skills to teach .",claude,claude-sonnet-4-6,1,"Second, the teachers had really good skills to teach.",,2026-06-23T16:43:50.454418
bea19_1252,bea19,short,11,"Second , the teachers were really good skills to teach .",claude,claude-sonnet-4-6,2,"Second, the teachers had really good skills to teach.",,2026-06-23T16:43:52.379803
bea19_1252,bea19,short,11,"Second , the teachers were really good skills to teach .",claude,claude-sonnet-4-6,3,"Second, the teachers had really good skills to teach.",,2026-06-23T16:43:54.213013
bea19_1693,bea19,short,12,I think a great disadvantage is the price of the course .,claude,claude-sonnet-4-6,1,I think a great disadvantage is the price of the course.,,2026-06-23T16:43:56.093716
bea19_1693,bea19,short,12,I think a great disadvantage is the price of the course .,claude,claude-sonnet-4-6,2,I think a great disadvantage is the price of the course.,,2026-06-23T16:43:57.976909
bea19_1693,bea19,short,12,I think a great disadvantage is the price of the course .,claude,claude-sonnet-4-6,3,I think a great disadvantage is the price of the course.,,2026-06-23T16:43:59.913704
bea19_3962,bea19,short,12,The are not strong enough and if captured could be raped .,claude,claude-sonnet-4-6,1,They are not strong enough and if captured could be raped.,,2026-06-23T16:44:02.317550
bea19_3962,bea19,short,12,The are not strong enough and if captured could be raped .,claude,claude-sonnet-4-6,2,They are not strong enough and if captured could be raped.,,2026-06-23T16:44:04.182492
bea19_3962,bea19,short,12,The are not strong enough and if captured could be raped .,claude,claude-sonnet-4-6,3,They are not strong enough and if captured could be raped.,,2026-06-23T16:44:06.594628
bea19_1933,bea19,short,6,It is not fair enough .,claude,claude-sonnet-4-6,1,It is not fair.,,2026-06-23T16:44:09.755944
bea19_1933,bea19,short,6,It is not fair enough .,claude,claude-sonnet-4-6,2,It is not fair enough.,,2026-06-23T16:44:11.683282
bea19_1933,bea19,short,6,It is not fair enough .,claude,claude-sonnet-4-6,3,It is not fair enough.,,2026-06-23T16:44:13.551743
bea19_698,bea19,short,6,I love to play cricket .,claude,claude-sonnet-4-6,1,I love to play cricket.,,2026-06-23T16:44:15.384383
bea19_698,bea19,short,6,I love to play cricket .,claude,claude-sonnet-4-6,2,I love to play cricket.,,2026-06-23T16:44:18.093858
bea19_698,bea19,short,6,I love to play cricket .,claude,claude-sonnet-4-6,3,I love to play cricket.,,2026-06-23T16:44:20.812489
bea19_2388,bea19,short,12,"He has to deal with it , the sooner the better .",claude,claude-sonnet-4-6,1,"He has to deal with it, the sooner the better.",,2026-06-23T16:44:23.309533
bea19_2388,bea19,short,12,"He has to deal with it , the sooner the better .",claude,claude-sonnet-4-6,2,"He has to deal with it, the sooner the better.",,2026-06-23T16:44:26.341922
bea19_2388,bea19,short,12,"He has to deal with it , the sooner the better .",claude,claude-sonnet-4-6,3,"He has to deal with it, the sooner the better.",,2026-06-23T16:44:28.320735
bea19_4190,bea19,short,11,We have also become more considerable of our animal life .,claude,claude-sonnet-4-6,1,We have also become more considerate of our animal life.,,2026-06-23T16:44:30.736032
bea19_4190,bea19,short,11,We have also become more considerable of our animal life .,claude,claude-sonnet-4-6,2,We have also become more considerate of our animal life.,,2026-06-23T16:44:33.819835
bea19_4190,bea19,short,11,We have also become more considerable of our animal life .,claude,claude-sonnet-4-6,3,We have also become more considerate of our animal life.,,2026-06-23T16:44:36.286059
bea19_2062,bea19,short,7,Also it makes us more clever .,claude,claude-sonnet-4-6,1,"Also, it makes us cleverer.",,2026-06-23T16:44:38.165889
bea19_2062,bea19,short,7,Also it makes us more clever .,claude,claude-sonnet-4-6,2,"Also, it makes us cleverer.",,2026-06-23T16:44:40.075460
